Linux 6.8.0-1021-gcp (memcache-server-bzrm) 	04/24/25 	_x86_64_	(4 CPU)

12:34:06      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:34:45      110      5319    3.00   19.00    0.00    0.00   22.00     1  memcached
12:34:46      110      5319    1.00    5.00    0.00    0.00    6.00     0  memcached
12:34:47      110      5319    1.00    1.00    0.00    0.00    2.00     0  memcached
12:34:48      110      5319    4.00   23.00    0.00    0.00   27.00     1  memcached
12:34:49      110      5319    4.00   22.00    0.00    0.00   26.00     1  memcached
12:34:50      110      5319    4.00   22.00    0.00    0.00   26.00     1  memcached
12:34:51      110      5319    4.00   23.00    0.00    0.00   27.00     1  memcached
12:34:52      110      5319    4.00   21.00    0.00    0.00   25.00     1  memcached
12:34:53      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:34:54      110      5319    2.00    8.00    0.00    0.00   10.00     1  memcached
12:34:55      110      5319    4.00   25.00    0.00    0.00   29.00     1  memcached
12:34:56      110      5319    5.00   26.00    0.00    0.00   31.00     1  memcached
12:34:57      110      5319    4.00   25.00    0.00    0.00   29.00     1  memcached
12:34:58      110      5319    5.00   25.00    0.00    0.00   30.00     1  memcached
12:34:59      110      5319    3.00   17.00    0.00    0.00   20.00     1  memcached
12:35:00      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:35:01      110      5319    3.00   20.00    0.00    0.00   23.00     1  memcached
12:35:02      110      5319    6.00   30.00    0.00    0.00   36.00     1  memcached
12:35:03      110      5319    6.00   29.00    0.00    0.00   35.00     1  memcached
12:35:04      110      5319    5.00   29.00    0.00    0.00   34.00     1  memcached
12:35:05      110      5319    6.00   28.00    0.00    0.00   34.00     1  memcached
12:35:06      110      5319    2.00   12.00    0.00    0.00   14.00     1  memcached
12:35:07      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:35:08      110      5319    5.00   31.00    0.00    0.00   36.00     1  memcached
12:35:09      110      5319    6.00   32.00    0.00    0.00   38.00     1  memcached
12:35:10      110      5319    6.00   33.00    0.00    0.00   39.00     1  memcached
12:35:11      110      5319    6.00   32.00    0.00    0.00   38.00     0  memcached
12:35:12      110      5319    6.00   33.00    0.00    0.00   39.00     0  memcached
12:35:13      110      5319    0.00    2.00    0.00    0.00    2.00     0  memcached
12:35:14      110      5319    2.00   11.00    0.00    0.00   13.00     0  memcached
12:35:15      110      5319    7.00   37.00    0.00    0.00   44.00     0  memcached
12:35:16      110      5319    6.00   34.00    0.00    0.00   40.00     0  memcached
12:35:17      110      5319    7.00   36.00    0.00    0.00   43.00     0  memcached
12:35:18      110      5319    6.00   35.00    0.00    0.00   41.00     0  memcached
12:35:19      110      5319    6.00   27.00    0.00    0.00   33.00     0  memcached
12:35:20      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:35:21      110      5319    4.00   21.00    0.00    0.00   25.00     1  memcached
12:35:22      110      5319    8.00   40.00    0.00    0.00   48.00     1  memcached
12:35:23      110      5319    7.00   37.00    0.00    0.00   44.00     1  memcached
12:35:24      110      5319    7.00   38.00    0.00    0.00   45.00     1  memcached
12:35:25      110      5319    7.00   39.00    0.00    0.00   46.00     1  memcached
12:35:26      110      5319    4.00   19.00    0.00    0.00   23.00     0  memcached
12:35:27      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:35:28      110      5319    6.00   36.00    0.00    0.00   42.00     1  memcached
12:35:29      110      5319    8.00   43.00    0.00    0.00   51.00     1  memcached
12:35:30      110      5319    8.00   42.00    0.00    0.00   50.00     1  memcached
12:35:31      110      5319    9.00   42.00    0.00    0.00   51.00     1  memcached
12:35:32      110      5319    8.00   43.00    0.00    0.00   51.00     1  memcached
12:35:33      110      5319    1.00    8.00    0.00    0.00    9.00     1  memcached
12:35:34      110      5319    1.00    6.00    0.00    0.00    7.00     1  memcached
12:35:35      110      5319    9.00   47.00    0.00    0.00   56.00     1  memcached
12:35:36      110      5319    9.00   45.00    0.00    0.00   54.00     1  memcached
12:35:37      110      5319    9.00   45.00    0.00    0.00   54.00     1  memcached
12:35:38      110      5319    9.00   45.00    0.00    0.00   54.00     1  memcached
12:35:39      110      5319    7.00   41.00    0.00    0.00   48.00     1  memcached
12:35:40      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:35:41      110      5319    4.00   22.00    0.00    0.00   26.00     0  memcached
12:35:42      110      5319   11.00   50.00    0.00    0.00   61.00     1  memcached
12:35:43      110      5319    9.00   51.00    0.00    0.00   60.00     1  memcached
12:35:44      110      5319   10.00   49.00    0.00    0.00   59.00     1  memcached
12:35:45      110      5319   10.00   50.00    0.00    0.00   60.00     1  memcached
12:35:46      110      5319    5.00   29.00    0.00    0.00   34.00     1  memcached
12:35:47      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:35:48      110      5319    8.00   42.00    0.00    0.00   50.00     0  memcached
12:35:49      110      5319   10.00   54.00    0.00    0.00   64.00     0  memcached
12:35:50      110      5319   11.00   54.00    0.00    0.00   65.00     0  memcached
12:35:51      110      5319   11.00   55.00    0.00    0.00   66.00     0  memcached
12:35:52      110      5319   10.00   54.00    0.00    0.00   64.00     0  memcached
12:35:53      110      5319    3.00   15.00    0.00    0.00   18.00     0  memcached
12:35:54      110      5319    0.00    2.00    0.00    0.00    2.00     0  memcached
12:35:55      110      5319   11.00   58.00    0.00    0.00   69.00     0  memcached
12:35:56      110      5319   11.00   57.00    0.00    0.00   68.00     0  memcached
12:35:57      110      5319   11.00   57.00    0.00    0.00   68.00     0  memcached
12:35:58      110      5319   11.00   57.00    0.00    0.00   68.00     0  memcached
12:35:59      110      5319   11.00   56.00    0.00    0.00   67.00     0  memcached
12:36:00      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:36:01      110      5319    4.00   22.00    0.00    0.00   26.00     1  memcached
12:36:02      110      5319   12.00   66.00    0.00    0.00   78.00     1  memcached
12:36:03      110      5319   13.00   63.00    0.00    0.00   76.00     1  memcached
12:36:04      110      5319   13.00   64.00    0.00    0.00   77.00     1  memcached
12:36:05      110      5319   14.00   61.00    0.00    0.00   75.00     1  memcached
12:36:06      110      5319    8.00   42.00    0.00    0.00   50.00     1  memcached
12:36:07      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:36:08      110      5319    8.00   42.00    0.00    0.00   50.00     1  memcached
12:36:09      110      5319   13.00   66.00    0.00    0.00   79.00     1  memcached
12:36:10      110      5319   12.00   67.00    0.00    0.00   79.00     1  memcached
12:36:11      110      5319   14.00   66.00    0.00    0.00   80.00     1  memcached
12:36:12      110      5319   11.00   68.00    0.00    0.00   79.00     1  memcached
12:36:13      110      5319    5.00   25.00    0.00    0.00   30.00     1  memcached
12:36:14      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:36:15      110      5319   13.00   67.00    0.00    0.00   80.00     1  memcached
12:36:16      110      5319   14.00   70.00    0.00    0.00   84.00     1  memcached
12:36:17      110      5319   13.00   70.00    0.00    0.00   83.00     1  memcached
12:36:18      110      5319   14.00   70.00    0.00    0.00   84.00     1  memcached
12:36:19      110      5319   13.00   70.00    0.00    0.00   83.00     1  memcached
12:36:20      110      5319    2.00    6.00    0.00    0.00    8.00     1  memcached
12:36:21      110      5319    3.00   15.00    0.00    0.00   18.00     0  memcached
12:36:22      110      5319   15.00   75.00    0.00    0.00   90.00     1  memcached
12:36:23      110      5319   13.00   74.00    0.00    0.00   87.00     1  memcached
12:36:24      110      5319   13.00   77.00    0.00    0.00   90.00     1  memcached
12:36:25      110      5319   17.00   73.00    0.00    0.00   90.00     1  memcached
12:36:26      110      5319   11.00   58.00    0.00    0.00   69.00     1  memcached
12:36:27      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:36:28      110      5319    8.00   43.00    0.00    0.00   51.00     1  memcached
12:36:29      110      5319   16.00   78.00    0.00    0.00   94.00     0  memcached
12:36:30      110      5319   15.00   81.00    0.00    0.00   96.00     0  memcached
12:36:31      110      5319   15.00   80.00    0.00    0.00   95.00     1  memcached
12:36:32      110      5319   15.00   80.00    0.00    0.00   95.00     1  memcached
12:36:33      110      5319    8.00   39.00    0.00    0.00   47.00     0  memcached
12:36:34      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:36:35      110      5319   14.00   72.00    0.00    0.00   86.00     0  memcached
12:36:36      110      5319   17.00   84.00    0.00    0.00  101.00     0  memcached
12:36:37      110      5319   15.00   85.00    0.00    0.00  100.00     0  memcached
12:36:38      110      5319   17.00   81.00    0.00    0.00   98.00     0  memcached
12:36:39      110      5319   18.00   82.00    0.00    0.00  100.00     0  memcached
12:36:40      110      5319    3.00   16.00    0.00    0.00   19.00     0  memcached
12:36:41      110      5319    2.00   10.00    0.00    0.00   12.00     0  memcached
12:36:42      110      5319   17.00   88.00    0.00    0.00  105.00     1  memcached
12:36:43      110      5319   17.00   85.00    0.00    0.00  102.00     1  memcached
12:36:44      110      5319   18.00   87.00    0.00    0.00  105.00     1  memcached
12:36:45      110      5319   16.00   86.00    0.00    0.00  102.00     1  memcached
12:36:46      110      5319   17.00   76.00    0.00    0.00   93.00     1  memcached
12:36:47      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:36:48      110      5319    7.00   39.00    0.00    0.00   46.00     1  memcached
12:36:49      110      5319   20.00   89.00    0.00    0.00  109.00     0  memcached
12:36:50      110      5319   16.00   93.00    0.00    0.00  109.00     0  memcached
12:36:51      110      5319   18.00   92.00    0.00    0.00  110.00     1  memcached
12:36:52      110      5319   16.00   91.00    0.00    0.00  107.00     1  memcached
12:36:53      110      5319   11.00   55.00    0.00    0.00   66.00     1  memcached
12:36:54      110      5319    0.00    1.00    0.00    0.00    1.00     1  memcached
12:36:55      110      5319   13.86   67.33    0.00    0.00   81.19     1  memcached
12:36:56      110      5319   18.00   99.00    0.00    0.00  117.00     0  memcached
12:36:57      110      5319   18.00   98.00    0.00    0.00  116.00     0  memcached
12:36:58      110      5319   20.00   97.00    0.00    0.00  117.00     1  memcached
12:36:59      110      5319   21.00   97.00    0.00    0.00  118.00     1  memcached
12:37:00      110      5319    6.00   29.00    0.00    0.00   35.00     0  memcached
12:37:01      110      5319    0.00    1.00    0.00    0.00    1.00     0  memcached
12:37:02      110      5319   21.00  101.00    0.00    0.00  122.00     1  memcached
12:37:03      110      5319   21.00  100.00    0.00    0.00  121.00     1  memcached
12:37:04      110      5319   19.00  101.00    0.00    0.00  120.00     1  memcached
12:37:05      110      5319   17.00  102.00    0.00    0.00  119.00     1  memcached
12:37:06      110      5319   19.00  101.00    0.00    0.00  120.00     1  memcached
12:37:07      110      5319    0.00    1.00    0.00    0.00    1.00     1  memcached
12:37:08      110      5319    6.00   33.00    0.00    0.00   39.00     1  memcached
12:37:09      110      5319   19.00  110.00    0.00    0.00  129.00     1  memcached
12:37:10      110      5319   21.00  108.00    0.00    0.00  129.00     1  memcached
12:37:11      110      5319   19.00  109.00    0.00    0.00  128.00     1  memcached
12:37:12      110      5319   22.00  107.00    0.00    0.00  129.00     1  memcached
12:37:13      110      5319   15.00   77.00    0.00    0.00   92.00     0  memcached
12:37:14      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:37:15      110      5319   11.00   68.00    0.00    0.00   79.00     1  memcached
12:37:16      110      5319   22.00  113.00    0.00    0.00  135.00     1  memcached
12:37:17      110      5319   24.00  105.00    0.00    0.00  129.00     1  memcached
12:37:18      110      5319   22.00  111.00    0.00    0.00  133.00     0  memcached
12:37:19      110      5319   24.00  108.00    0.00    0.00  132.00     0  memcached
12:37:20      110      5319    8.00   46.00    0.00    0.00   54.00     1  memcached
12:37:21      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:37:22      110      5319   17.00  104.00    0.00    0.00  121.00     1  memcached
12:37:23      110      5319   25.00  111.00    0.00    0.00  136.00     1  memcached
12:37:24      110      5319   25.00  114.00    0.00    0.00  139.00     1  memcached
12:37:25      110      5319   21.00  115.00    0.00    0.00  136.00     0  memcached
12:37:26      110      5319   23.00  113.00    0.00    0.00  136.00     0  memcached
12:37:27      110      5319    2.00   13.00    0.00    0.00   15.00     0  memcached
12:37:28      110      5319    4.00   21.00    0.00    0.00   25.00     0  memcached
12:37:29      110      5319   22.00  125.00    0.00    0.00  147.00     0  memcached
12:37:30      110      5319   24.00  119.00    0.00    0.00  143.00     0  memcached
12:37:31      110      5319   24.00  119.00    0.00    0.00  143.00     1  memcached
12:37:32      110      5319   21.00  123.00    0.00    0.00  144.00     1  memcached
12:37:33      110      5319   18.00   98.00    0.00    0.00  116.00     0  memcached
12:37:34      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:37:35      110      5319   13.00   61.00    0.00    0.00   74.00     1  memcached
12:37:36      110      5319   24.00  127.00    0.00    0.00  151.00     0  memcached
12:37:37      110      5319   22.00  127.00    0.00    0.00  149.00     0  memcached
12:37:38      110      5319   20.00  128.00    0.00    0.00  148.00     0  memcached
12:37:39      110      5319   22.00  126.00    0.00    0.00  148.00     1  memcached
12:37:40      110      5319   14.00   64.00    0.00    0.00   78.00     1  memcached
12:37:41      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:37:42      110      5319   15.00  106.00    0.00    0.00  121.00     1  memcached
12:37:43      110      5319   18.00  133.00    0.00    0.00  151.00     1  memcached
12:37:44      110      5319   22.00  128.00    0.00    0.00  150.00     1  memcached
12:37:45      110      5319   21.00  129.00    0.00    0.00  150.00     0  memcached
12:37:46      110      5319   23.00  130.00    0.00    0.00  153.00     0  memcached
12:37:47      110      5319    5.00   28.00    0.00    0.00   33.00     0  memcached
12:37:48      110      5319    2.00   11.00    0.00    0.00   13.00     1  memcached
12:37:49      110      5319   17.00  141.00    0.00    0.00  158.00     1  memcached
12:37:50      110      5319   26.00  136.00    0.00    0.00  162.00     1  memcached
12:37:51      110      5319   20.00  139.00    0.00    0.00  159.00     1  memcached
12:37:52      110      5319   23.00  136.00    0.00    0.00  159.00     1  memcached
12:37:53      110      5319   24.00  126.00    0.00    0.00  150.00     1  memcached
12:37:54      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:37:55      110      5319    8.00   48.00    0.00    0.00   56.00     1  memcached
12:37:56      110      5319   23.00  144.00    0.00    0.00  167.00     1  memcached
12:37:57      110      5319   24.00  138.00    0.00    0.00  162.00     1  memcached
12:37:58      110      5319   25.00  139.00    0.00    0.00  164.00     1  memcached
12:37:59      110      5319   21.00  140.00    0.00    0.00  161.00     1  memcached
12:38:00      110      5319   16.00   87.00    0.00    0.00  103.00     1  memcached
12:38:01      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:38:02      110      5319   12.00   93.00    0.00    0.00  105.00     1  memcached
12:38:03      110      5319   19.00  153.00    0.00    0.00  172.00     0  memcached
12:38:04      110      5319   26.00  145.00    0.00    0.00  171.00     1  memcached
12:38:05      110      5319   25.00  140.00    0.00    0.00  165.00     1  memcached
12:38:06      110      5319   22.00  144.00    0.00    0.00  166.00     1  memcached
12:38:07      110      5319   10.00   45.00    0.00    0.00   55.00     1  memcached
12:38:08      110      5319    1.00    0.00    0.00    0.00    1.00     1  memcached
12:38:09      110      5319   22.00  141.00    0.00    0.00  163.00     0  memcached
12:38:10      110      5319   23.00  144.00    0.00    0.00  167.00     0  memcached
12:38:11      110      5319   28.00  143.00    0.00    0.00  171.00     0  memcached
12:38:12      110      5319   27.00  143.00    0.00    0.00  170.00     0  memcached
12:38:13      110      5319   26.00  145.00    0.00    0.00  171.00     0  memcached
12:38:14      110      5319    1.00    5.00    0.00    0.00    6.00     0  memcached
12:38:15      110      5319    6.00   34.00    0.00    0.00   40.00     0  memcached
12:38:16      110      5319   23.00  149.00    0.00    0.00  172.00     0  memcached
12:38:17      110      5319   27.00  157.00    0.00    0.00  184.00     0  memcached
12:38:18      110      5319   21.00  160.00    0.00    0.00  181.00     0  memcached
12:38:19      110      5319   22.00  157.00    0.00    0.00  179.00     0  memcached
12:38:20      110      5319   21.00  111.00    0.00    0.00  132.00     0  memcached
12:38:21      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:38:22      110      5319   11.00   88.00    0.00    0.00   99.00     0  memcached
12:38:23      110      5319   23.00  164.00    0.00    0.00  187.00     0  memcached
12:38:24      110      5319   22.00  163.00    0.00    0.00  185.00     0  memcached
12:38:25      110      5319   24.00  161.00    0.00    0.00  185.00     0  memcached
12:38:26      110      5319   30.00  156.00    0.00    0.00  186.00     0  memcached
12:38:27      110      5319   11.00   71.00    0.00    0.00   82.00     0  memcached
12:38:28      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:38:29      110      5319   23.00  127.00    0.00    0.00  150.00     0  memcached
12:38:30      110      5319   30.00  161.00    0.00    0.00  191.00     0  memcached
12:38:31      110      5319   27.00  163.00    0.00    0.00  190.00     0  memcached
12:38:32      110      5319   23.00  166.00    0.00    0.00  189.00     0  memcached
12:38:33      110      5319   24.00  166.00    0.00    0.00  190.00     0  memcached
12:38:34      110      5319    3.00   25.00    0.00    0.00   28.00     0  memcached
12:38:35      110      5319    3.00   24.00    0.00    0.00   27.00     1  memcached
12:38:36      110      5319   23.00  160.00    0.00    0.00  183.00     1  memcached
12:38:37      110      5319   23.00  160.00    0.00    0.00  183.00     1  memcached
12:38:38      110      5319   25.00  159.00    0.00    0.00  184.00     0  memcached
12:38:39      110      5319   27.00  156.00    0.00    0.00  183.00     0  memcached
12:38:40      110      5319   22.00  135.00    0.00    0.00  157.00     1  memcached
12:38:41      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:38:42      110      5319   12.00   67.00    0.00    0.00   79.00     1  memcached
12:38:43      110      5319   25.00  163.00    0.00    0.00  188.00     1  memcached
12:38:44      110      5319   26.00  161.00    0.00    0.00  187.00     1  memcached
12:38:45      110      5319   29.00  161.00    0.00    0.00  190.00     1  memcached
12:38:46      110      5319   29.00  157.00    0.00    0.00  186.00     1  memcached
12:38:47      110      5319   15.00   88.00    0.00    0.00  103.00     1  memcached
12:38:48      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:38:49      110      5319   15.00  115.00    0.00    0.00  130.00     1  memcached
12:38:50      110      5319   24.00  166.00    0.00    0.00  190.00     1  memcached
12:38:51      110      5319   25.00  170.00    0.00    0.00  195.00     1  memcached
12:38:52      110      5319   26.00  167.00    0.00    0.00  193.00     1  memcached
12:38:53      110      5319   23.00  170.00    0.00    0.00  193.00     1  memcached
12:38:54      110      5319    9.00   41.00    0.00    0.00   50.00     0  memcached
12:38:55      110      5319    1.00    5.00    0.00    0.00    6.00     0  memcached
12:38:56      110      5319   24.00  152.00    0.00    0.00  176.00     0  memcached
12:38:57      110      5319   32.00  153.00    0.00    0.00  185.00     0  memcached
12:38:58      110      5319   28.00  155.00    0.00    0.00  183.00     0  memcached
12:38:59      110      5319   29.00  156.00    0.00    0.00  185.00     0  memcached
12:39:00      110      5319   26.00  151.00    0.00    0.00  177.00     0  memcached
12:39:01      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:39:02      110      5319    7.00   54.00    0.00    0.00   61.00     0  memcached
12:39:03      110      5319   20.00  170.00    0.00    0.00  190.00     0  memcached
12:39:04      110      5319   25.00  173.00    0.00    1.00  198.00     0  memcached
12:39:05      110      5319   30.00  167.00    0.00    0.00  197.00     0  memcached
12:39:06      110      5319   24.00  174.00    0.00    0.00  198.00     0  memcached
12:39:07      110      5319   17.00  117.00    0.00    0.00  134.00     0  memcached
12:39:08      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:39:09      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:39:10      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached

Average:      110      5319   11.22   63.72    0.00    0.01   74.94     -  memcached
