Linux 6.8.0-1021-gcp (memcache-server-bzrm) 	04/24/25 	_x86_64_	(4 CPU)

12:28:05      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:28:32      110      5319    2.00   12.00    0.00    0.00   14.00     1  memcached
12:28:33      110      5319    3.00   11.00    0.00    0.00   14.00     1  memcached
12:28:34      110      5319    2.00   10.00    0.00    0.00   12.00     1  memcached
12:28:35      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:28:36      110      5319    1.00    7.00    0.00    0.00    8.00     1  memcached
12:28:37      110      5319    2.00   14.00    0.00    0.00   16.00     1  memcached
12:28:38      110      5319    3.00   15.00    0.00    0.00   18.00     1  memcached
12:28:39      110      5319    3.00   14.00    0.00    0.00   17.00     1  memcached
12:28:40      110      5319    2.00   15.00    0.00    0.00   17.00     1  memcached
12:28:41      110      5319    2.00    9.00    0.00    0.00   11.00     1  memcached
12:28:42      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:28:43      110      5319    3.00   14.00    0.00    0.00   17.00     1  memcached
12:28:44      110      5319    3.00   18.00    0.00    0.00   21.00     1  memcached
12:28:45      110      5319    3.00   18.00    0.00    0.00   21.00     1  memcached
12:28:46      110      5319    4.00   18.00    0.00    0.00   22.00     1  memcached
12:28:47      110      5319    3.00   18.00    0.00    0.00   21.00     1  memcached
12:28:48      110      5319    1.00    5.00    0.00    0.00    6.00     1  memcached
12:28:49      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:28:50      110      5319    4.00   22.00    0.00    0.00   26.00     0  memcached
12:28:51      110      5319    4.00   22.00    0.00    0.00   26.00     0  memcached
12:28:52      110      5319    4.00   21.00    0.00    0.00   25.00     0  memcached
12:28:53      110      5319    4.00   21.00    0.00    0.00   25.00     0  memcached
12:28:54      110      5319    4.00   21.00    0.00    0.00   25.00     0  memcached
12:28:55      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:28:56      110      5319    1.00    8.00    0.00    0.00    9.00     0  memcached
12:28:57      110      5319    5.00   25.00    0.00    0.00   30.00     0  memcached
12:28:58      110      5319    5.00   25.00    0.00    0.00   30.00     0  memcached
12:28:59      110      5319    4.00   25.00    0.00    0.00   29.00     0  memcached
12:29:00      110      5319    5.00   24.00    0.00    0.00   29.00     0  memcached
12:29:01      110      5319    3.00   18.00    0.00    0.00   21.00     0  memcached
12:29:02      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:29:03      110      5319    3.00   17.00    0.00    0.00   20.00     0  memcached
12:29:04      110      5319    5.00   28.00    0.00    0.00   33.00     0  memcached
12:29:05      110      5319    5.00   29.00    0.00    0.00   34.00     0  memcached
12:29:06      110      5319    6.00   28.00    0.00    0.00   34.00     0  memcached
12:29:07      110      5319    5.00   27.00    0.00    0.00   32.00     0  memcached
12:29:08      110      5319    2.00   12.00    0.00    0.00   14.00     0  memcached
12:29:09      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:29:10      110      5319    5.00   29.00    0.00    0.00   34.00     0  memcached
12:29:11      110      5319    6.00   32.00    0.00    0.00   38.00     0  memcached
12:29:12      110      5319    6.00   31.00    0.00    0.00   37.00     0  memcached
12:29:13      110      5319    6.00   31.00    0.00    0.00   37.00     0  memcached
12:29:14      110      5319    5.00   31.00    0.00    0.00   36.00     0  memcached
12:29:15      110      5319    1.00    3.00    0.00    0.00    4.00     0  memcached
12:29:16      110      5319    1.00    8.00    0.00    0.00    9.00     0  memcached
12:29:17      110      5319    7.00   36.00    0.00    0.00   43.00     0  memcached
12:29:18      110      5319    6.00   35.00    0.00    0.00   41.00     0  memcached
12:29:19      110      5319    7.00   34.00    0.00    0.00   41.00     0  memcached
12:29:20      110      5319    6.00   35.00    0.00    0.00   41.00     0  memcached
12:29:21      110      5319    5.00   28.00    0.00    0.00   33.00     0  memcached
12:29:22      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:29:23      110      5319    4.00   20.00    0.00    0.00   24.00     0  memcached
12:29:24      110      5319    7.00   38.00    0.00    0.00   45.00     0  memcached
12:29:25      110      5319    7.00   38.00    0.00    0.00   45.00     0  memcached
12:29:26      110      5319    7.00   38.00    0.00    0.00   45.00     0  memcached
12:29:27      110      5319    7.00   38.00    0.00    0.00   45.00     0  memcached
12:29:28      110      5319    4.00   20.00    0.00    0.00   24.00     0  memcached
12:29:29      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:29:30      110      5319    7.00   36.00    0.00    0.00   43.00     0  memcached
12:29:31      110      5319    8.00   44.00    0.00    0.00   52.00     0  memcached
12:29:32      110      5319    8.00   43.00    0.00    0.00   51.00     0  memcached
12:29:33      110      5319    8.00   43.00    0.00    0.00   51.00     0  memcached
12:29:34      110      5319    9.00   42.00    0.00    0.00   51.00     0  memcached
12:29:35      110      5319    2.00    9.00    0.00    0.00   11.00     0  memcached
12:29:36      110      5319    1.00    4.00    0.00    0.00    5.00     0  memcached
12:29:37      110      5319    9.00   47.00    0.00    0.00   56.00     0  memcached
12:29:38      110      5319    9.00   47.00    0.00    0.00   56.00     0  memcached
12:29:39      110      5319    9.00   47.00    0.00    0.00   56.00     0  memcached
12:29:40      110      5319    8.00   47.00    0.00    0.00   55.00     0  memcached
12:29:41      110      5319    9.00   42.00    0.00    0.00   51.00     1  memcached
12:29:42      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:29:43      110      5319    4.00   21.00    0.00    0.00   25.00     0  memcached
12:29:44      110      5319    9.00   50.00    0.00    0.00   59.00     1  memcached
12:29:45      110      5319   10.00   50.00    0.00    0.00   60.00     1  memcached
12:29:46      110      5319    9.00   49.00    0.00    0.00   58.00     1  memcached
12:29:47      110      5319   10.00   49.00    0.00    0.00   59.00     1  memcached
12:29:48      110      5319    6.00   30.00    0.00    0.00   36.00     0  memcached
12:29:49      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:29:50      110      5319    7.00   38.00    0.00    0.00   45.00     0  memcached
12:29:51      110      5319   11.00   54.00    0.00    0.00   65.00     0  memcached
12:29:52      110      5319   10.00   54.00    0.00    0.00   64.00     0  memcached
12:29:53      110      5319   11.00   54.00    0.00    0.00   65.00     0  memcached
12:29:54      110      5319   11.00   53.00    0.00    0.00   64.00     0  memcached
12:29:55      110      5319    3.00   16.00    0.00    0.00   19.00     0  memcached
12:29:56      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:29:57      110      5319   11.00   59.00    0.00    0.00   70.00     0  memcached
12:29:58      110      5319   11.00   58.00    0.00    0.00   69.00     0  memcached
12:29:59      110      5319   11.00   58.00    0.00    0.00   69.00     0  memcached
12:30:00      110      5319   10.00   59.00    0.00    0.00   69.00     0  memcached
12:30:01      110      5319   12.00   57.00    0.00    0.00   69.00     0  memcached
12:30:02      110      5319    0.00    1.00    0.00    0.00    1.00     0  memcached
12:30:03      110      5319    4.00   18.00    0.00    0.00   22.00     0  memcached
12:30:04      110      5319   12.00   61.00    0.00    0.00   73.00     0  memcached
12:30:05      110      5319   12.00   61.00    0.00    0.00   73.00     1  memcached
12:30:06      110      5319   12.00   60.00    0.00    0.00   72.00     1  memcached
12:30:07      110      5319   12.00   61.00    0.00    0.00   73.00     1  memcached
12:30:08      110      5319    8.00   44.00    0.00    0.00   52.00     1  memcached
12:30:09      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:30:10      110      5319    8.00   40.00    0.00    0.00   48.00     1  memcached
12:30:11      110      5319   13.00   65.00    0.00    0.00   78.00     1  memcached
12:30:12      110      5319   12.00   66.00    0.00    0.00   78.00     1  memcached
12:30:13      110      5319   13.00   66.00    0.00    0.00   79.00     1  memcached
12:30:14      110      5319   13.00   64.00    0.00    0.00   77.00     1  memcached
12:30:15      110      5319    5.00   27.00    0.00    0.00   32.00     1  memcached
12:30:16      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:30:17      110      5319   12.00   62.00    0.00    0.00   74.00     1  memcached
12:30:18      110      5319   14.00   70.00    0.00    0.00   84.00     0  memcached
12:30:19      110      5319   14.00   70.00    0.00    0.00   84.00     1  memcached
12:30:20      110      5319   14.00   68.00    0.00    0.00   82.00     1  memcached
12:30:21      110      5319   15.00   69.00    0.00    0.00   84.00     1  memcached
12:30:22      110      5319    1.00    9.00    0.00    0.00   10.00     1  memcached
12:30:23      110      5319    3.00   14.00    0.00    0.00   17.00     0  memcached
12:30:24      110      5319   14.00   78.00    0.00    0.00   92.00     0  memcached
12:30:25      110      5319   14.00   74.00    0.00    0.00   88.00     0  memcached
12:30:26      110      5319   15.00   74.00    0.00    0.00   89.00     0  memcached
12:30:27      110      5319   13.00   75.00    0.00    0.00   88.00     0  memcached
12:30:28      110      5319   13.00   60.00    0.00    0.00   73.00     0  memcached
12:30:29      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:30:30      110      5319    8.00   37.00    0.00    0.00   45.00     1  memcached
12:30:31      110      5319   16.00   78.00    0.00    0.00   94.00     1  memcached
12:30:32      110      5319   14.00   78.00    0.00    0.00   92.00     1  memcached
12:30:33      110      5319   14.00   79.00    0.00    0.00   93.00     1  memcached
12:30:34      110      5319   15.00   77.00    0.00    0.00   92.00     1  memcached
12:30:35      110      5319    8.00   40.00    0.00    0.00   48.00     0  memcached
12:30:36      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:30:37      110      5319   12.00   66.00    0.00    0.00   78.00     1  memcached
12:30:38      110      5319   16.00   81.00    0.00    0.00   97.00     0  memcached
12:30:39      110      5319   17.00   82.00    0.00    0.00   99.00     0  memcached
12:30:40      110      5319   17.00   81.00    0.00    0.00   98.00     0  memcached
12:30:41      110      5319   17.00   81.00    0.00    0.00   98.00     0  memcached
12:30:42      110      5319    4.00   18.00    0.00    0.00   22.00     0  memcached
12:30:43      110      5319    1.00    8.00    0.00    0.00    9.00     0  memcached
12:30:44      110      5319   16.00   91.00    0.00    0.00  107.00     1  memcached
12:30:45      110      5319   19.00   86.00    0.00    0.00  105.00     1  memcached
12:30:46      110      5319   18.00   87.00    0.00    0.00  105.00     1  memcached
12:30:47      110      5319   17.00   87.00    0.00    0.00  104.00     1  memcached
12:30:48      110      5319   15.00   81.00    0.00    0.00   96.00     1  memcached
12:30:49      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:30:50      110      5319    7.00   36.00    0.00    0.00   43.00     1  memcached
12:30:51      110      5319   18.00   92.00    0.00    0.00  110.00     1  memcached
12:30:52      110      5319   18.00   91.00    0.00    0.00  109.00     1  memcached
12:30:53      110      5319   20.00   90.00    0.00    0.00  110.00     1  memcached
12:30:54      110      5319   18.00   89.00    0.00    0.00  107.00     1  memcached
12:30:55      110      5319   11.00   58.00    0.00    0.00   69.00     0  memcached
12:30:56      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:30:57      110      5319   13.00   65.00    0.00    0.00   78.00     1  memcached
12:30:58      110      5319   17.00   97.00    0.00    0.00  114.00     1  memcached
12:30:59      110      5319   17.00   97.00    0.00    0.00  114.00     1  memcached
12:31:00      110      5319   20.00   94.00    0.00    0.00  114.00     1  memcached
12:31:01      110      5319   20.00   94.00    0.00    0.00  114.00     1  memcached
12:31:02      110      5319    6.00   32.00    0.00    0.00   38.00     1  memcached
12:31:03      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:31:04      110      5319   19.00   99.00    0.00    0.00  118.00     1  memcached
12:31:05      110      5319   19.00  104.00    0.00    0.00  123.00     1  memcached
12:31:06      110      5319   21.00  102.00    0.00    0.00  123.00     1  memcached
12:31:07      110      5319   22.00  102.00    0.00    0.00  124.00     1  memcached
12:31:08      110      5319   21.00  102.00    0.00    0.00  123.00     1  memcached
12:31:09      110      5319    1.00    4.00    0.00    0.00    5.00     1  memcached
12:31:10      110      5319    5.00   29.00    0.00    0.00   34.00     1  memcached
12:31:11      110      5319   20.00  106.00    0.00    0.00  126.00     1  memcached
12:31:12      110      5319   23.00  103.00    0.00    0.00  126.00     1  memcached
12:31:13      110      5319   23.00  101.00    0.00    0.00  124.00     1  memcached
12:31:14      110      5319   22.00  103.00    0.00    0.00  125.00     1  memcached
12:31:15      110      5319   14.00   80.00    0.00    0.00   94.00     1  memcached
12:31:16      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:31:17      110      5319   11.00   62.00    0.00    0.00   73.00     1  memcached
12:31:18      110      5319   21.00  111.00    0.00    0.00  132.00     1  memcached
12:31:19      110      5319   21.00  109.00    0.00    0.00  130.00     1  memcached
12:31:20      110      5319   19.00  112.00    0.00    0.00  131.00     1  memcached
12:31:21      110      5319   20.00  111.00    0.00    0.00  131.00     1  memcached
12:31:22      110      5319   11.00   49.00    0.00    0.00   60.00     1  memcached
12:31:23      110      5319    0.00    1.00    0.00    0.00    1.00     0  memcached
12:31:24      110      5319   17.00  100.00    0.00    0.00  117.00     1  memcached
12:31:25      110      5319   22.00  115.00    0.00    0.00  137.00     1  memcached
12:31:26      110      5319   22.00  115.00    0.00    0.00  137.00     0  memcached
12:31:27      110      5319   21.00  114.00    0.00    0.00  135.00     1  memcached
12:31:28      110      5319   21.00  117.00    0.00    0.00  138.00     1  memcached
12:31:29      110      5319    5.00   16.00    0.00    0.00   21.00     1  memcached
12:31:30      110      5319    4.00   17.00    0.00    0.00   21.00     0  memcached
12:31:31      110      5319   21.00  122.00    0.00    0.00  143.00     0  memcached
12:31:32      110      5319   22.00  122.00    0.00    1.00  144.00     0  memcached
12:31:33      110      5319   22.00  121.00    0.00    0.00  143.00     0  memcached
12:31:34      110      5319   22.00  122.00    0.00    0.00  144.00     0  memcached
12:31:35      110      5319   20.00  104.00    0.00    0.00  124.00     1  memcached
12:31:36      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:31:37      110      5319   10.00   57.00    0.00    0.00   67.00     0  memcached
12:31:38      110      5319   22.00  126.00    0.00    0.00  148.00     0  memcached
12:31:39      110      5319   22.00  126.00    0.00    0.00  148.00     0  memcached
12:31:40      110      5319   24.00  125.00    0.00    0.00  149.00     0  memcached
12:31:41      110      5319   23.00  125.00    0.00    0.00  148.00     0  memcached
12:31:42      110      5319   11.00   72.00    0.00    0.00   83.00     0  memcached
12:31:43      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:31:44      110      5319   17.00   89.00    0.00    0.00  106.00     0  memcached
12:31:45      110      5319   23.00  123.00    0.00    0.00  146.00     0  memcached
12:31:46      110      5319   23.00  123.00    0.00    0.00  146.00     0  memcached
12:31:47      110      5319   23.00  123.00    0.00    0.00  146.00     0  memcached
12:31:48      110      5319   25.00  124.00    0.00    0.00  149.00     0  memcached
12:31:49      110      5319    7.00   32.00    0.00    0.00   39.00     0  memcached
12:31:50      110      5319    1.00    3.00    0.00    0.00    4.00     0  memcached
12:31:51      110      5319   24.00  137.00    0.00    0.00  161.00     1  memcached
12:31:52      110      5319   24.00  132.00    0.00    0.00  156.00     1  memcached
12:31:53      110      5319   24.00  133.00    0.00    0.00  157.00     1  memcached
12:31:54      110      5319   23.00  133.00    0.00    0.00  156.00     1  memcached
12:31:55      110      5319   24.00  131.00    0.00    0.00  155.00     1  memcached
12:31:56      110      5319    0.00    1.00    0.00    0.00    1.00     1  memcached
12:31:57      110      5319    7.92   42.57    0.00    0.00   50.50     0  memcached
12:31:58      110      5319   20.00  139.00    0.00    0.00  159.00     0  memcached
12:31:59      110      5319   25.00  139.00    0.00    0.00  164.00     0  memcached
12:32:00      110      5319   23.00  137.00    0.00    0.00  160.00     1  memcached
12:32:01      110      5319   27.00  134.00    0.00    0.00  161.00     1  memcached
12:32:02      110      5319   17.00   93.00    0.00    0.00  110.00     1  memcached
12:32:03      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:32:04      110      5319   14.00   86.00    0.00    0.00  100.00     1  memcached
12:32:05      110      5319   26.00  137.00    0.00    0.00  163.00     0  memcached
12:32:06      110      5319   20.00  141.00    0.00    0.00  161.00     0  memcached
12:32:07      110      5319   25.00  139.00    0.00    0.00  164.00     0  memcached
12:32:08      110      5319   23.00  140.00    0.00    0.00  163.00     0  memcached
12:32:09      110      5319    8.00   55.00    0.00    0.00   63.00     0  memcached
12:32:10      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:32:11      110      5319   19.00  141.00    0.00    0.00  160.00     0  memcached
12:32:12      110      5319   25.00  157.00    0.00    0.00  182.00     0  memcached
12:32:13      110      5319   23.00  155.00    0.00    0.00  178.00     1  memcached
12:32:14      110      5319   22.00  153.00    0.00    0.00  175.00     1  memcached
12:32:15      110      5319   24.00  153.00    0.00    0.00  177.00     1  memcached
12:32:16      110      5319    2.00   12.00    0.00    0.00   14.00     1  memcached
12:32:17      110      5319    5.00   29.00    0.00    0.00   34.00     1  memcached
12:32:18      110      5319   27.00  141.00    0.00    0.00  168.00     1  memcached
12:32:19      110      5319   28.00  141.00    0.00    0.00  169.00     1  memcached
12:32:20      110      5319   25.00  146.00    0.00    0.00  171.00     1  memcached
12:32:21      110      5319   28.00  143.00    0.00    0.00  171.00     1  memcached
12:32:22      110      5319   22.00  114.00    0.00    0.00  136.00     1  memcached
12:32:23      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:32:24      110      5319   12.00   74.00    0.00    0.00   86.00     1  memcached
12:32:25      110      5319   22.00  155.00    0.00    0.00  177.00     1  memcached
12:32:26      110      5319   29.00  147.00    0.00    0.00  176.00     1  memcached
12:32:27      110      5319   27.00  145.00    0.00    0.00  172.00     1  memcached
12:32:28      110      5319   27.00  146.00    0.00    0.00  173.00     1  memcached
12:32:29      110      5319   12.00   73.00    0.00    0.00   85.00     1  memcached
12:32:30      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:32:31      110      5319   18.00  133.00    0.00    0.00  151.00     1  memcached
12:32:32      110      5319   26.00  160.00    0.00    0.00  186.00     1  memcached
12:32:33      110      5319   24.00  162.00    0.00    0.00  186.00     1  memcached
12:32:34      110      5319   27.00  157.00    0.00    0.00  184.00     1  memcached
12:32:35      110      5319   25.00  161.00    0.00    0.00  186.00     1  memcached
12:32:36      110      5319    4.00   32.00    0.00    0.00   36.00     1  memcached
12:32:37      110      5319    3.00   16.00    0.00    0.00   19.00     1  memcached
12:32:38      110      5319   28.00  155.00    0.00    0.00  183.00     1  memcached
12:32:39      110      5319   27.00  163.00    0.00    0.00  190.00     1  memcached
12:32:40      110      5319   26.00  161.00    0.00    0.00  187.00     1  memcached
12:32:41      110      5319   24.00  163.00    0.00    0.00  187.00     1  memcached
12:32:42      110      5319   25.00  143.00    0.00    0.00  168.00     1  memcached
12:32:43      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:32:44      110      5319    6.00   67.00    0.00    0.00   73.00     1  memcached
12:32:45      110      5319   23.00  171.00    0.00    0.00  194.00     1  memcached
12:32:46      110      5319   24.00  170.00    0.00    0.00  194.00     1  memcached
12:32:47      110      5319   27.00  164.00    0.00    0.00  191.00     1  memcached
12:32:48      110      5319   26.00  167.00    0.00    0.00  193.00     1  memcached
12:32:49      110      5319   13.00  101.00    0.00    0.00  114.00     1  memcached
12:32:50      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:32:51      110      5319   17.00  106.00    0.00    0.00  123.00     1  memcached
12:32:52      110      5319   25.00  171.00    0.00    0.00  196.00     1  memcached
12:32:53      110      5319   24.00  174.00    0.00    0.00  198.00     1  memcached
12:32:54      110      5319   28.00  169.00    0.00    0.00  197.00     1  memcached
12:32:55      110      5319   24.00  172.00    0.00    0.00  196.00     1  memcached
12:32:56      110      5319    8.00   52.00    0.00    0.00   60.00     1  memcached
12:32:57      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:32:58      110      5319   23.00  170.00    0.00    0.00  193.00     1  memcached
12:32:59      110      5319   21.00  174.00    0.00    0.00  195.00     1  memcached
12:33:00      110      5319   24.00  169.00    0.00    0.00  193.00     1  memcached
12:33:01      110      5319   28.00  167.00    0.00    0.00  195.00     1  memcached
12:33:02      110      5319   26.00  170.00    0.00    0.00  196.00     1  memcached
12:33:03      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:33:04      110      5319    7.00   45.00    0.00    0.00   52.00     0  memcached
12:33:05      110      5319   25.00  166.00    0.00    0.00  191.00     0  memcached
12:33:06      110      5319   26.00  170.00    0.00    0.00  196.00     0  memcached
12:33:07      110      5319   26.00  167.00    0.00    0.00  193.00     0  memcached
12:33:08      110      5319   30.00  165.00    0.00    0.00  195.00     0  memcached
12:33:09      110      5319   22.00  118.00    0.00    0.00  140.00     1  memcached
12:33:10      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:33:11      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:33:12      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:33:13      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:33:14      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:33:15      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:33:16      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:33:17      110      5319    0.00    0.00    0.00    0.00    0.00     1  memcached
12:33:18      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:33:19      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:33:20      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:33:21      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:33:22      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:33:23      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:33:24      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:33:25      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:33:26      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:33:27      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:33:28      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:33:29      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:33:30      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:33:31      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:33:32      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:33:33      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:33:34      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:33:35      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:33:36      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:33:37      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:33:38      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:33:39      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:33:40      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:33:41      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:33:42      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:33:43      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:33:44      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:33:45      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:33:46      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:33:47      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached
12:33:48      110      5319    0.00    0.00    0.00    0.00    0.00     0  memcached

Average:      110      5319    9.96   56.11    0.00    0.00   66.07     -  memcached
